travelCode,userCode,name,place,days,price,total,date_day,date_month,date_weekday
-1.2341186591217292,-1.224557848180198,5,2,1.3403947569492254,-2.0073863198539694,-0.9227813808624268,28,10,3
-1.2340679076361505,-1.224557848180198,4,1,0.4469891886021406,0.4323671954036059,0.6470800600524338,11,11,3
-1.234017156150572,-1.224557848180198,3,4,0.4469891886021406,0.370601283624933,0.602548981477111,25,11,3
-1.2338902774366254,-1.224557848180198,8,0,1.3403947569492254,-0.08339119873138771,0.926730222976226,30,12,3
-1.2337380229798895,-1.2220011663632615,1,8,0.4469891886021406,-0.9817333839680337,-0.372437376022256,31,10,3
-1.2336365200087323,-1.2220011663632615,7,7,1.3403947569492254,0.6381232601684254,1.6203127323195803,28,11,3
-1.233611144265943,-1.2220011663632615,6,6,-0.4464163797449441,-0.6313356270632843,-0.6396238474741928,5,12,3
-1.2332812596096818,-1.2220011663632615,8,0,-0.4464163797449441,-0.08339119873138771,-0.37625790456388014,5,3,3
-1.2329513749534207,-1.2220011663632615,0,3,-0.4464163797449441,1.284580408552382,0.281248794288073,4,6,3
-1.2329006234678421,-1.2220011663632615,6,6,1.3403947569492254,-0.6313356270632843,0.3999983371556007,18,6,3
-1.2327737447538956,-1.2220011663632615,0,3,-0.4464163797449441,1.284580408552382,0.281248794288073,23,7,3
-1.232570738811581,-1.2220011663632615,6,6,-0.4464163797449441,-0.6313356270632843,-0.6396238474741928,17,9,3
-1.2324438600976344,-1.2220011663632615,3,4,-0.4464163797449441,0.370601283624933,-0.1580493563832548,22,10,3
-1.2324184843548451,-1.2220011663632615,8,0,-0.4464163797449441,-0.08339119873138771,-0.37625790456388014,29,10,3
-1.2323931086120559,-1.2220011663632615,1,8,-0.4464163797449441,-0.9817333839680337,-0.8080402613828328,5,11,3
-1.232342357126477,-1.2220011663632615,2,5,-1.3398219480920288,1.2821045597680047,-0.699593619254603,19,11,3
-1.2322916056408986,-1.2220011663632615,3,4,1.3403947569492254,0.370601283624933,1.3631473193374766,3,12,3
-1.2321901026697413,-1.2220011663632615,1,8,0.4469891886021406,-0.9817333839680337,-0.372437376022256,31,12,3
-1.232088599698584,-1.2220011663632615,5,2,1.3403947569492254,-2.0073863198539694,-0.9227813808624268,28,1,3
-1.2319870967274267,-1.2220011663632615,2,5,1.3403947569492254,1.2821045597680047,2.2393636192935467,25,2,3
-1.2319617209846374,-1.2220011663632615,6,6,-0.4464163797449441,-0.6313356270632843,-0.6396238474741928,4,3,3
-1.2317333392995335,-1.2220011663632615,7,7,-0.4464163797449441,0.6381232601684254,-0.029466649892202976,6,5,3
-1.231682587813955,-1.2220011663632615,7,7,-0.4464163797449441,0.6381232601684254,-0.029466649892202976,20,5,3
-1.2314542061288511,-1.2220011663632615,8,0,1.3403947569492254,-0.08339119873138771,0.926730222976226,22,7,3
-1.2313780789004831,-1.2220011663632615,1,8,-1.3398219480920288,-0.9817333839680337,-1.2436431467434095,12,8,3
-1.2313527031576939,-1.2220011663632615,0,3,-1.3398219480920288,1.284580408552382,-0.6989986189079567,19,8,3
-1.2313273274149046,-1.2220011663632615,7,7,-1.3398219480920288,0.6381232601684254,-0.8543563409980947,26,8,3
-1.2312258244437473,-1.2220011663632615,2,5,-0.4464163797449441,1.2821045597680047,0.28005879359478025,23,9,3
-1.231200448700958,-1.2220011663632615,6,6,-0.4464163797449441,-0.6313356270632843,-0.6396238474741928,30,9,3
-1.2310481942442222,-1.2220011663632615,8,0,-0.4464163797449441,-0.08339119873138771,-0.37625790456388014,11,11,3
-1.2308451883019076,-1.2220011663632615,1,8,0.4469891886021406,-0.9817333839680337,-0.372437376022256,6,1,3
-1.2308198125591183,-1.2220011663632615,7,7,1.3403947569492254,0.6381232601684254,1.6203127323195803,13,1,3
-1.2307690610735396,-1.2220011663632615,3,4,-1.3398219480920288,0.370601283624933,-0.9186476942436205,27,1,3
-1.2306675581023823,-1.2220011663632615,6,6,1.3403947569492254,-0.6313356270632843,0.3999983371556007,24,2,3
-1.2305153036456464,-1.2220011663632615,6,6,-1.3398219480920288,-0.6313356270632843,-1.1594349397890895,7,4,3
-1.2304899279028572,-1.2220011663632615,3,4,0.4469891886021406,0.370601283624933,0.602548981477111,14,4,3
-1.2303630491889106,-1.2220011663632615,8,0,1.3403947569492254,-0.08339119873138771,0.926730222976226,19,5,3
-1.2303122977033318,-1.2220011663632615,4,1,-0.4464163797449441,0.4323671954036059,-0.12836197066637287,2,6,3
-1.2302615462177533,-1.2220011663632615,2,5,1.3403947569492254,1.2821045597680047,2.2393636192935467,16,6,3
-1.230160043246596,-1.2220011663632615,6,6,-1.3398219480920288,-0.6313356270632843,-1.1594349397890895,14,7,3
-1.2301092917610175,-1.2220011663632615,8,0,-0.4464163797449441,-0.08339119873138771,-0.37625790456388014,28,7,3
-1.2300077887898602,-1.2220011663632615,0,3,-1.3398219480920288,1.284580408552382,-0.6989986189079567,25,8,3
-1.2299570373042816,-1.2220011663632615,3,4,-1.3398219480920288,0.370601283624933,-0.9186476942436205,8,9,3
-1.2299316615614921,-1.2220011663632615,7,7,0.4469891886021406,0.6381232601684254,0.7954230412136885,15,9,3
-1.229754031361967,-1.2220011663632615,3,4,0.4469891886021406,0.370601283624933,0.602548981477111,3,11,3
-1.2297286556191778,-1.2220011663632615,4,1,0.4469891886021406,0.4323671954036059,0.6470800600524338,10,11,3
-1.2297032798763883,-1.2220011663632615,0,3,1.3403947569492254,1.284580408552382,2.241743620680132,17,11,3
-1.2295764011624417,-1.2220011663632615,1,8,0.4469891886021406,-0.9817333839680337,-0.372437376022256,22,12,3
-1.229500273934074,-1.2220011663632615,2,5,-1.3398219480920288,1.2821045597680047,-0.699593619254603,12,1,3
-1.2293987709629166,-1.2220011663632615,7,7,-1.3398219480920288,0.6381232601684254,-0.8543563409980947,9,2,3
-1.2292211407633913,-1.2220011663632615,6,6,-0.4464163797449441,-0.6313356270632843,-0.6396238474741928,30,3,3
-1.229195765020602,-1.2220011663632615,0,3,-0.4464163797449441,1.284580408552382,0.281248794288073,6,4,3
-1.2291196377922342,-1.2220011663632615,8,0,1.3403947569492254,-0.08339119873138771,0.926730222976226,27,4,3
-1.229018134821077,-1.2220011663632615,5,2,1.3403947569492254,-2.0073863198539694,-0.9227813808624268,25,5,3
-1.2289927590782876,-1.219444484546325,1,8,0.4469891886021406,-0.9817333839680337,-0.372437376022256,26,9,3
-1.2288658803643409,-1.219444484546325,1,8,1.3403947569492254,-0.9817333839680337,0.06316550933832059,31,10,3
-1.2286374986792372,-1.219444484546325,0,3,1.3403947569492254,1.284580408552382,2.241743620680132,2,1,3
-1.2285867471936585,-1.219444484546325,7,7,0.4469891886021406,0.6381232601684254,0.7954230412136885,16,1,3
-1.2285106199652907,-1.219444484546325,1,8,1.3403947569492254,-0.9817333839680337,0.06316550933832059,6,2,3
-1.2282822382801868,-1.219444484546325,0,3,0.4469891886021406,1.284580408552382,1.2614962074841025,9,4,3
-1.2281807353090295,-1.219444484546325,7,7,1.3403947569492254,0.6381232601684254,1.6203127323195803,7,5,3
-1.2280792323378722,-1.219444484546325,6,6,-1.3398219480920288,-0.6313356270632843,-1.1594349397890895,4,6,3
-1.2280284808522937,-1.219444484546325,5,2,-1.3398219480920288,-2.0073863198539694,-1.4901298692935965,18,6,3
-1.2279523536239256,-1.2168878027293886,4,1,-0.4464163797449441,0.4323671954036059,-0.12836197066637287,10,10,3
-1.227901602138347,-1.2168878027293886,0,3,-1.3398219480920288,1.284580408552382,-0.6989986189079567,24,10,3
-1.2278000991671898,-1.2168878027293886,2,5,-0.4464163797449441,1.2821045597680047,0.28005879359478025,21,11,3
-1.2276985961960325,-1.2168878027293886,6,6,0.4469891886021406,-0.6313356270632843,-0.11981275515929606,19,12,3
-1.2276732204532432,-1.2168878027293886,6,6,-0.4464163797449441,-0.6313356270632843,-0.6396238474741928,26,12,3
-1.2276224689676645,-1.2168878027293886,8,0,1.3403947569492254,-0.08339119873138771,0.926730222976226,9,1,3
-1.2274702145109286,-1.2168878027293886,8,0,-1.3398219480920288,-0.08339119873138771,-1.0277519683339333,20,2,3
-1.2273940872825606,-1.2168878027293886,6,6,-1.3398219480920288,-0.6313356270632843,-1.1594349397890895,12,3,3
-1.2272925843114033,-1.2168878027293886,3,4,1.3403947569492254,0.370601283624933,1.3631473193374766,9,4,3
-1.227267208568614,-1.2168878027293886,3,4,-1.3398219480920288,0.370601283624933,-0.9186476942436205,16,4,3
-1.2271403298546675,-1.2168878027293886,7,7,-1.3398219480920288,0.6381232601684254,-0.8543563409980947,21,5,3
-1.2270642026262997,-1.2168878027293886,3,4,-0.4464163797449441,0.370601283624933,-0.1580493563832548,11,6,3
-1.2269880753979316,-1.2168878027293886,3,4,1.3403947569492254,0.370601283624933,1.3631473193374766,2,7,3
-1.226937323912353,-1.2168878027293886,8,0,1.3403947569492254,-0.08339119873138771,0.926730222976226,16,7,3
-1.2268104451984063,-1.2168878027293886,0,3,1.3403947569492254,1.284580408552382,2.241743620680132,20,8,3
-1.2267343179700385,-1.2168878027293886,2,5,-0.4464163797449441,1.2821045597680047,0.28005879359478025,10,9,3
-1.2267089422272492,-1.2168878027293886,4,1,-0.4464163797449441,0.4323671954036059,-0.12836197066637287,17,9,3
-1.2264805605421454,-1.2168878027293886,4,1,-0.4464163797449441,0.4323671954036059,-0.12836197066637287,19,11,3
-1.2264551847993561,-1.2168878027293886,7,7,-0.4464163797449441,0.6381232601684254,-0.029466649892202976,26,11,3
-1.226379057570988,-1.2168878027293886,0,3,-0.4464163797449441,1.284580408552382,0.281248794288073,17,12,3
-1.2263283060854095,-1.2168878027293886,0,3,0.4469891886021406,1.284580408552382,1.2614962074841025,31,12,3
-1.22630293034262,-1.2168878027293886,7,7,-1.3398219480920288,0.6381232601684254,-0.8543563409980947,7,1,3
-1.2262775545998308,-1.2168878027293886,5,2,0.4469891886021406,-2.0073863198539694,-1.111897543672817,14,1,3
-1.2262014273714628,-1.2168878027293886,1,8,-0.4464163797449441,-0.9817333839680337,-0.8080402613828328,4,2,3
-1.2260745486575162,-1.2168878027293886,4,1,-0.4464163797449441,0.4323671954036059,-0.12836197066637287,11,3,3
-1.2259984214291484,-1.2168878027293886,0,3,-1.3398219480920288,1.284580408552382,-0.6989986189079567,1,4,3
-1.2258715427152018,-1.2168878027293886,8,0,1.3403947569492254,-0.08339119873138771,0.926730222976226,6,5,3
-1.225820791229623,-1.2168878027293886,6,6,1.3403947569492254,-0.6313356270632843,0.3999983371556007,20,5,3
-1.2257954154868338,-1.2168878027293886,7,7,-1.3398219480920288,0.6381232601684254,-0.8543563409980947,27,5,3
-1.225643161030098,-1.2168878027293886,5,2,-0.4464163797449441,-2.0073863198539694,-1.3010137064832066,8,7,3
-1.2255416580589407,-1.2168878027293886,6,6,1.3403947569492254,-0.6313356270632843,0.3999983371556007,5,8,3
-1.2254655308305726,-1.2168878027293886,2,5,1.3403947569492254,1.2821045597680047,2.2393636192935467,26,8,3
-1.2254401550877834,-1.2168878027293886,7,7,-1.3398219480920288,0.6381232601684254,-0.8543563409980947,2,9,3
-1.225338652116626,-1.2168878027293886,0,3,1.3403947569492254,1.284580408552382,2.241743620680132,30,9,3
-1.2252879006310475,-1.2168878027293886,6,6,-0.4464163797449441,-0.6313356270632843,-0.6396238474741928,14,10,3
-1.2252371491454688,-1.2168878027293886,5,2,-0.4464163797449441,-2.0073863198539694,-1.3010137064832066,28,10,3
-1.225161021917101,-1.2168878027293886,3,4,0.4469891886021406,0.370601283624933,0.602548981477111,18,11,3
-1.2251356461743117,-1.2168878027293886,5,2,1.3403947569492254,-2.0073863198539694,-0.9227813808624268,25,11,3
-1.2250595189459437,-1.2168878027293886,5,2,1.3403947569492254,-2.0073863198539694,-0.9227813808624268,16,12,3
-1.2250341432031544,-1.2168878027293886,3,4,0.4469891886021406,0.370601283624933,0.602548981477111,23,12,3
-1.2249580159747864,-1.2168878027293886,0,3,-0.4464163797449441,1.284580408552382,0.281248794288073,13,1,3
-1.2248818887464186,-1.2168878027293886,6,6,0.4469891886021406,-0.6313356270632843,-0.11981275515929606,3,2,3
-1.2248057615180505,-1.2168878027293886,7,7,-0.4464163797449441,0.6381232601684254,-0.029466649892202976,24,2,3
-1.224755010032472,-1.2168878027293886,6,6,-0.4464163797449441,-0.6313356270632843,-0.6396238474741928,10,3,3
-1.2247042585468932,-1.2168878027293886,6,6,0.4469891886021406,-0.6313356270632843,-0.11981275515929606,24,3,3
-1.2246535070613147,-1.2168878027293886,7,7,-1.3398219480920288,0.6381232601684254,-0.8543563409980947,7,4,3
-1.224602755575736,-1.2168878027293886,7,7,-1.3398219480920288,0.6381232601684254,-0.8543563409980947,21,4,3
-1.2245520040901574,-1.2168878027293886,1,8,-0.4464163797449441,-0.9817333839680337,-0.8080402613828328,5,5,3
-1.2242221194338962,-1.214331120912452,4,1,-1.3398219480920288,0.4323671954036059,-0.9038040013851796,28,11,3
-1.2240444892343711,-1.214331120912452,5,2,1.3403947569492254,-2.0073863198539694,-0.9227813808624268,16,1,3
-1.2238414832920566,-1.214331120912452,6,6,0.4469891886021406,-0.6313356270632843,-0.11981275515929606,12,3,3
-1.223638477349742,-1.214331120912452,8,0,-0.4464163797449441,-0.08339119873138771,-0.37625790456388014,7,5,3
-1.2236131016069527,-1.214331120912452,8,0,-0.4464163797449441,-0.08339119873138771,-0.37625790456388014,14,5,3
-1.2235623501213742,-1.214331120912452,3,4,0.4469891886021406,0.370601283624933,0.602548981477111,28,5,3
-1.2234354714074276,-1.214331120912452,1,8,-1.3398219480920288,-0.9817333839680337,-1.2436431467434095,2,7,3
-1.2233847199218488,-1.214331120912452,1,8,0.4469891886021406,-0.9817333839680337,-0.372437376022256,16,7,3
-1.2233339684362703,-1.214331120912452,8,0,1.3403947569492254,-0.08339119873138771,0.926730222976226,30,7,3
-1.223308592693481,-1.214331120912452,5,2,0.4469891886021406,-2.0073863198539694,-1.111897543672817,6,8,3
-1.2232578412079023,-1.214331120912452,3,4,-0.4464163797449441,0.370601283624933,-0.1580493563832548,20,8,3
-1.2231817139795345,-1.214331120912452,8,0,1.3403947569492254,-0.08339119873138771,0.926730222976226,10,9,3
-1.2231309624939557,-1.214331120912452,2,5,0.4469891886021406,1.2821045597680047,1.2597112064441638,24,9,3
-1.2230294595227984,-1.2117744390955154,1,8,0.4469891886021406,-0.9817333839680337,-0.372437376022256,17,10,3
-1.2230040837800091,-1.2117744390955154,5,2,-1.3398219480920288,-2.0073863198539694,-1.4901298692935965,24,10,3
-1.2228772050660626,-1.2117744390955154,5,2,-1.3398219480920288,-2.0073863198539694,-1.4901298692935965,28,11,3
-1.2228010778376945,-1.2117744390955154,1,8,-1.3398219480920288,-0.9817333839680337,-1.2436431467434095,19,12,3
-1.2227757020949053,-1.2117744390955154,6,6,0.4469891886021406,-0.6313356270632843,-0.11981275515929606,26,12,3
-1.2227249506093267,-1.2117744390955154,2,5,1.3403947569492254,1.2821045597680047,2.2393636192935467,9,1,3
-1.2226995748665375,-1.2117744390955154,5,2,0.4469891886021406,-2.0073863198539694,-1.111897543672817,16,1,3
-1.222674199123748,-1.2117744390955154,5,2,-0.4464163797449441,-2.0073863198539694,-1.3010137064832066,23,1,3
-1.2224458174386441,-1.2117744390955154,4,1,-0.4464163797449441,0.4323671954036059,-0.12836197066637287,26,3,3
-1.222344314467487,-1.2117744390955154,2,5,-1.3398219480920288,1.2821045597680047,-0.699593619254603,23,4,3
-1.2223189387246975,-1.2117744390955154,1,8,1.3403947569492254,-0.9817333839680337,0.06316550933832059,30,4,3
-1.2222174357535405,-1.2117744390955154,0,3,-0.4464163797449441,1.284580408552382,0.281248794288073,28,5,3
-1.2220905570395937,-1.2117744390955154,7,7,-0.4464163797449441,0.6381232601684254,-0.029466649892202976,2,7,3
-1.2220398055540151,-1.2117744390955154,0,3,-1.3398219480920288,1.284580408552382,-0.6989986189079567,16,7,3
-1.22186217535449,-1.2117744390955154,3,4,0.4469891886021406,0.370601283624933,0.602548981477111,3,9,3
-1.221709920897754,-1.2117744390955154,7,7,1.3403947569492254,0.6381232601684254,1.6203127323195803,15,10,3
-1.2216591694121754,-1.2117744390955154,8,0,-0.4464163797449441,-0.08339119873138771,-0.37625790456388014,29,10,3
-1.221608417926597,-1.2117744390955154,5,2,-0.4464163797449441,-2.0073863198539694,-1.3010137064832066,12,11,3
-1.2215830421838074,-1.2117744390955154,3,4,-0.4464163797449441,0.370601283624933,-0.1580493563832548,19,11,3
-1.2215069149554396,-1.2117744390955154,4,1,-1.3398219480920288,0.4323671954036059,-0.9038040013851796,10,12,3
-1.2214815392126501,-1.2117744390955154,6,6,-1.3398219480920288,-0.6313356270632843,-1.1594349397890895,17,12,3
-1.2214307877270716,-1.2117744390955154,0,3,1.3403947569492254,1.284580408552382,2.241743620680132,31,12,3
-1.2214054119842823,-1.2117744390955154,6,6,1.3403947569492254,-0.6313356270632843,0.3999983371556007,7,1,3
-1.221380036241493,-1.2117744390955154,8,0,-1.3398219480920288,-0.08339119873138771,-1.0277519683339333,14,1,3
-1.221303909013125,-1.2117744390955154,6,6,0.4469891886021406,-0.6313356270632843,-0.11981275515929606,4,2,3
-1.2212024060419677,-1.2117744390955154,6,6,-0.4464163797449441,-0.6313356270632843,-0.6396238474741928,4,3,3
-1.2211262788136,-1.2117744390955154,3,4,0.4469891886021406,0.370601283624933,0.602548981477111,25,3,3
-1.2210247758424426,-1.2117744390955154,4,1,0.4469891886021406,0.4323671954036059,0.6470800600524338,22,4,3
-1.22074564267176,-1.2117744390955154,0,3,-0.4464163797449441,1.284580408552382,0.281248794288073,8,7,3
-1.220644139700603,-1.2117744390955154,5,2,-0.4464163797449441,-2.0073863198539694,-1.3010137064832066,5,8,3
-1.2204665095010776,-1.2117744390955154,1,8,0.4469891886021406,-0.9817333839680337,-0.372437376022256,23,9,3
-1.2204411337582883,-1.2117744390955154,3,4,1.3403947569492254,0.370601283624933,1.3631473193374766,30,9,3
-1.220339630787131,-1.2117744390955154,4,1,0.4469891886021406,0.4323671954036059,0.6470800600524338,28,10,3
-1.2202888793015525,-1.2117744390955154,7,7,1.3403947569492254,0.6381232601684254,1.6203127323195803,11,11,3
-1.2202381278159737,-1.2117744390955154,7,7,1.3403947569492254,0.6381232601684254,1.6203127323195803,25,11,3
-1.2202127520731845,-1.2117744390955154,8,0,-1.3398219480920288,-0.08339119873138771,-1.0277519683339333,2,12,3
-1.2201112491020272,-1.2117744390955154,0,3,0.4469891886021406,1.284580408552382,1.2614962074841025,30,12,3
-1.2200351218736591,-1.2117744390955154,6,6,0.4469891886021406,-0.6313356270632843,-0.11981275515929606,20,1,3
-1.2200097461308699,-1.2117744390955154,0,3,0.4469891886021406,1.284580408552382,1.2614962074841025,27,1,3
-1.2199589946452913,-1.2117744390955154,8,0,-0.4464163797449441,-0.08339119873138771,-0.37625790456388014,10,2,3
-1.219933618902502,-1.2117744390955154,7,7,1.3403947569492254,0.6381232601684254,1.6203127323195803,17,2,3
-1.2198828674169233,-1.2117744390955154,6,6,-1.3398219480920288,-0.6313356270632843,-1.1594349397890895,3,3,3
-1.2198321159313448,-1.2117744390955154,0,3,-0.4464163797449441,1.284580408552382,0.281248794288073,17,3,3
-1.219781364445766,-1.2117744390955154,7,7,1.3403947569492254,0.6381232601684254,1.6203127323195803,31,3,3
-1.219603734246241,-1.2117744390955154,6,6,-0.4464163797449441,-0.6313356270632843,-0.6396238474741928,19,5,3
-1.2195529827606624,-1.2117744390955154,1,8,1.3403947569492254,-0.9817333839680337,0.06316550933832059,2,6,3
-1.2195276070178729,-1.2117744390955154,4,1,-0.4464163797449441,0.4323671954036059,-0.12836197066637287,9,6,3
-1.2195022312750836,-1.2117744390955154,2,5,1.3403947569492254,1.2821045597680047,2.2393636192935467,16,6,3
-1.219451479789505,-1.2117744390955154,0,3,-0.4464163797449441,1.284580408552382,0.281248794288073,30,6,3
-1.2194261040467156,-1.2117744390955154,5,2,-1.3398219480920288,-2.0073863198539694,-1.4901298692935965,7,7,3
-1.219375352561137,-1.2117744390955154,7,7,-0.4464163797449441,0.6381232601684254,-0.029466649892202976,21,7,3
-1.2193246010755585,-1.2117744390955154,2,5,0.4469891886021406,1.2821045597680047,1.2597112064441638,4,8,3
-1.219299225332769,-1.2117744390955154,0,3,-0.4464163797449441,1.284580408552382,0.281248794288073,11,8,3
-1.2192484738471905,-1.2117744390955154,1,8,0.4469891886021406,-0.9817333839680337,-0.372437376022256,25,8,3
-1.2192230981044012,-1.2117744390955154,8,0,-0.4464163797449441,-0.08339119873138771,-0.37625790456388014,1,9,3
-1.2190962193904546,-1.2117744390955154,3,4,0.4469891886021406,0.370601283624933,0.602548981477111,6,10,3
-1.219045467904876,-1.2117744390955154,0,3,1.3403947569492254,1.284580408552382,2.241743620680132,20,10,3
-1.218817086219772,-1.209217757278579,3,4,-0.4464163797449441,0.370601283624933,-0.1580493563832548,31,10,3
-1.2187663347341935,-1.209217757278579,0,3,-1.3398219480920288,1.284580408552382,-0.6989986189079567,14,11,3
-1.2186140802774577,-1.209217757278579,6,6,-0.4464163797449441,-0.6313356270632843,-0.6396238474741928,26,12,3
-1.218487201563511,-1.209217757278579,1,8,0.4469891886021406,-0.9817333839680337,-0.372437376022256,30,1,3
-1.218411074335143,-1.209217757278579,0,3,-0.4464163797449441,1.284580408552382,0.281248794288073,20,2,3
-1.2183856985923538,-1.209217757278579,0,3,1.3403947569492254,1.284580408552382,2.241743620680132,27,2,3
-1.2182588198784072,-1.209217757278579,7,7,-0.4464163797449441,0.6381232601684254,-0.029466649892202976,2,4,3
-1.2181826926500392,-1.209217757278579,0,3,-0.4464163797449441,1.284580408552382,0.281248794288073,23,4,3
-1.2179543109649353,-1.209217757278579,6,6,1.3403947569492254,-0.6313356270632843,0.3999983371556007,25,6,3
-1.2177766807654102,-1.209217757278579,6,6,-1.3398219480920288,-0.6313356270632843,-1.1594349397890895,13,8,3
-1.2176244263086744,-1.209217757278579,7,7,-1.3398219480920288,0.6381232601684254,-0.8543563409980947,24,9,3
-1.217599050565885,-1.209217757278579,4,1,0.4469891886021406,0.4323671954036059,0.6470800600524338,1,10,3
-1.2174721718519383,-1.209217757278579,2,5,1.3403947569492254,1.2821045597680047,2.2393636192935467,5,11,3
-1.2173960446235705,-1.209217757278579,1,8,-0.4464163797449441,-0.9817333839680337,-0.8080402613828328,26,11,3
-1.2173199173952025,-1.209217757278579,4,1,-0.4464163797449441,0.4323671954036059,-0.12836197066637287,17,12,3
-1.217193038681256,-1.209217757278579,4,1,1.3403947569492254,0.4323671954036059,1.4225220907712406,21,1,3
-1.2171422871956774,-1.209217757278579,4,1,1.3403947569492254,0.4323671954036059,1.4225220907712406,4,2,3
-1.217116911452888,-1.209217757278579,5,2,1.3403947569492254,-2.0073863198539694,-0.9227813808624268,11,2,3
-1.2169900327389414,-1.209217757278579,4,1,-0.4464163797449441,0.4323671954036059,-0.12836197066637287,18,3,3
-1.2169392812533628,-1.209217757278579,8,0,-1.3398219480920288,-0.08339119873138771,-1.0277519683339333,1,4,3
-1.2168631540249948,-1.209217757278579,7,7,-0.4464163797449441,0.6381232601684254,-0.029466649892202976,22,4,3
-1.2167616510538375,-1.209217757278579,0,3,0.4469891886021406,1.284580408552382,1.2614962074841025,20,5,3
-1.2167362753110482,-1.209217757278579,0,3,-1.3398219480920288,1.284580408552382,-0.6989986189079567,27,5,3
-1.216710899568259,-1.209217757278579,1,8,-0.4464163797449441,-0.9817333839680337,-0.8080402613828328,3,6,3
-1.2166093965971017,-1.209217757278579,8,0,1.3403947569492254,-0.08339119873138771,0.926730222976226,1,7,3
-1.2165586451115231,-1.209217757278579,6,6,-0.4464163797449441,-0.6313356270632843,-0.6396238474741928,15,7,3
-1.2163810149119978,-1.209217757278579,2,5,-0.4464163797449441,1.2821045597680047,0.28005879359478025,2,9,3
-1.2163556391692085,-1.209217757278579,2,5,0.4469891886021406,1.2821045597680047,1.2597112064441638,9,9,3
-1.2162033847124727,-1.209217757278579,3,4,0.4469891886021406,0.370601283624933,0.602548981477111,21,10,3
-1.216152633226894,-1.209217757278579,1,8,1.3403947569492254,-0.9817333839680337,0.06316550933832059,4,11,3
-1.2160257545129474,-1.209217757278579,6,6,-0.4464163797449441,-0.6313356270632843,-0.6396238474741928,9,12,3
-1.2159750030273688,-1.209217757278579,6,6,1.3403947569492254,-0.6313356270632843,0.3999983371556007,23,12,3
-1.2158735000562115,-1.209217757278579,1,8,-0.4464163797449441,-0.9817333839680337,-0.8080402613828328,20,1,3
-1.2158481243134223,-1.209217757278579,3,4,1.3403947569492254,0.370601283624933,1.3631473193374766,27,1,3
-1.215822748570633,-1.209217757278579,0,3,1.3403947569492254,1.284580408552382,2.241743620680132,3,2,3
-1.2157973728278435,-1.209217757278579,0,3,-1.3398219480920288,1.284580408552382,-0.6989986189079567,10,2,3
-1.2157719970850542,-1.209217757278579,0,3,0.4469891886021406,1.284580408552382,1.2614962074841025,17,2,3
-1.2157212455994757,-1.209217757278579,3,4,1.3403947569492254,0.370601283624933,1.3631473193374766,3,3,3
-1.2155943668855291,-1.209217757278579,4,1,0.4469891886021406,0.4323671954036059,0.6470800600524338,7,4,3
-1.2155436153999504,-1.209217757278579,6,6,-0.4464163797449441,-0.6313356270632843,-0.6396238474741928,21,4,3
-1.2154421124287933,-1.209217757278579,0,3,0.4469891886021406,1.284580408552382,1.2614962074841025,19,5,3
-1.2153913609432145,-1.209217757278579,6,6,1.3403947569492254,-0.6313356270632843,0.3999983371556007,2,6,3
-1.2153659852004253,-1.209217757278579,4,1,-1.3398219480920288,0.4323671954036059,-0.9038040013851796,9,6,3
-1.2153152337148465,-1.209217757278579,2,5,0.4469891886021406,1.2821045597680047,1.2597112064441638,23,6,3
-1.2152898579720572,-1.209217757278579,1,8,0.4469891886021406,-0.9817333839680337,-0.372437376022256,30,6,3
-1.2151122277725321,-1.209217757278579,3,4,0.4469891886021406,0.370601283624933,0.602548981477111,18,8,3
-1.2150868520297429,-1.209217757278579,6,6,-1.3398219480920288,-0.6313356270632843,-1.1594349397890895,25,8,3
-1.2150614762869534,-1.209217757278579,7,7,0.4469891886021406,0.6381232601684254,0.7954230412136885,1,9,3
-1.2149853490585856,-1.209217757278579,4,1,-0.4464163797449441,0.4323671954036059,-0.12836197066637287,22,9,3
-1.214858470344639,-1.209217757278579,0,3,-0.4464163797449441,1.284580408552382,0.281248794288073,27,10,3
-1.2147569673734817,-1.209217757278579,0,3,0.4469891886021406,1.284580408552382,1.2614962074841025,24,11,3
-1.2147315916306924,-1.209217757278579,6,6,-0.4464163797449441,-0.6313356270632843,-0.6396238474741928,1,12,3
-1.214706215887903,-1.209217757278579,5,2,-1.3398219480920288,-2.0073863198539694,-1.4901298692935965,8,12,3
-1.2146554644023244,-1.209217757278579,4,1,0.4469891886021406,0.4323671954036059,0.6470800600524338,22,12,3
-1.2145539614311671,-1.2066610754616425,3,4,1.3403947569492254,0.370601283624933,1.3631473193374766,3,10,3
-1.2144270827172206,-1.2066610754616425,1,8,1.3403947569492254,-0.9817333839680337,0.06316550933832059,7,11,3
-1.2143255797460633,-1.2066610754616425,8,0,0.4469891886021406,-0.08339119873138771,0.275236159206173,5,12,3
-1.214300204003274,-1.2066610754616425,4,1,-1.3398219480920288,0.4323671954036059,-0.9038040013851796,12,12,3
-1.2142494525176954,-1.2066610754616425,6,6,-1.3398219480920288,-0.6313356270632843,-1.1594349397890895,26,12,3
-1.2141225738037489,-1.2066610754616425,1,8,-1.3398219480920288,-0.9817333839680337,-1.2436431467434095,30,1,3
-1.2138434406330663,-1.2066610754616425,7,7,-1.3398219480920288,0.6381232601684254,-0.8543563409980947,16,4,3
-1.213741937661909,-1.2066610754616425,1,8,-0.4464163797449441,-0.9817333839680337,-0.8080402613828328,14,5,3
